"id","partno","sectionno","ledgerno","codenk","itemname","mua","ved","fns","accountingunit","scaledto","inlieupartno","pageno","pagenoold","eqptcode","location","msnumber","mspageno","mslocation","msitemsrlno","unitprice","duesin","dateofmmf","mmf","leadtime","fwp","dateentered","dataentryclk","dateupdated","procurecostmax","procurecostmin","procuretimeaverage","abc","stock","disable","inlieupartno1","inlieupartno2","auth","module"
"34283","5995-020760                               ","74","74",,"CABLE ASSY RADIO FRQ 50MM LONG SSMB CONN","false","0","3","9","7","MISC-1100-017-539-97","48",,"118","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34284","5995-020772                               ","74","74",,"CABLE ASSY SPL PURPOSE ELECT 25MM LONG C","false","0","3","9","7","MISC-2101-495-204-94","49",,"118","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34285","5995-020773                               ","74","74",,"CABLE ASSY SPL PURPOSE ELECT 50MM LONG","false","0","3","9","7","MISC-2101-495-201-06","50",,"118","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34286","5995-020776                               ","74","74",,"CABLE ASSY RADIO FRQ 170MM LONG CO-AXIAL","false","0","3","9","7","MISC-1100-017-686-44","51",,"85","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34287","5995-020777                               ","74","74",,"CABLE ASSY RADIO FRQ 85MM LONG SSMB CONN","false","0","3","9","7",,"52",,"85","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34288","7025-000793                               ","74","74",,"KEY TOP KEYBOARD FOR RADIO SET VRC-6100M","false","0","3","9","7",,"70",,"118","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34289","6220-004595(592503)                       ","46","1",,"TRAFFICATOR ASSY RH FRONT","false","0","3","9","1001",,,,"10001","          /B2D3      /          ","0",,,"0","0.0",,"2025-06-18 00:00:00",,,"0","1900-01-01 00:00:00","1001","2025-06-18 00:00:00","0.0","0.0",,"3","20",,,,,
"34290","6220-004596                               ","46","110",,"TRAFFICATOR ASSY LH FRONT","false","0","3","9","2","592504","132",,"14","          /B2E1      /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","180.0","180.0",,"0","0",,,,"1.0","0"
"34291","130-012-090-314                           ","50","81",,"EXHAUST VALVE","false","0","3","9","6","130-012-090-314","194",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34292","130-050-290-194                           ","50","81",,"GLIDE BLOCK","false","0","3","9","6","442-050-290-194","42",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34293","130-050-512-304                           ","50","81",,"INNER SPRING","false","0","3","9","2","315-120-003-520","48",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34294","130-052-390-904                           ","50","81",,"STUD BOLT","false","0","3","9","2",,"69",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34295","130-054-032-424                           ","50","1",,"GASKET (130 054 032 424)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34296","5930-72-0333733                           ","50","1",,"PUSH BUTTON (130 075 150 174)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34297","443-936-013-750                           ","50","121",,"LID","false","0","3","9","6",,"36",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34298","452-330-005-004                           ","50","121",,"SEALING RING","false","0","3","9","2",,"95",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","2022-03-30 00:00:00","1001","2022-03-30 00:00:00","0.0","0.0",,"3","2",,,,"1.0","0"
"34299","627-962-310-521                           ","50","121",,"FILTERING INSERT( 05-023-000)","false","0","3","9","6",,"272",,"692","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,"1.0","0"
"34300","5305-72-0264125                           ","50","1",,"SCREW CAP HEXAGON HEAD(106 103 140 816)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34301","5305-72-0357907                           ","50","1",,"SCREW WOOD (106 231 140 618)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34302","5305-72-0264395                           ","50","1",,"SCREW CAP HEXAGON HEAD (106 503 141 220)","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34303","ND-IXC-KR-42-004-19-0                     ","69","1",,"BUSH SEALLING FOR CYLINDER HEAD STUD","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","5",,,,,
"34304","ND-IXC-KR-48-122-01-0                     ","69","1",,"RING SEALING FOR PUSH ROD TUBE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","2",,,,,
"34305","ND-IXC-KR-48-155-04-0                     ","69","1",,"RING SEALING FOR WATER FERRULE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","1",,,,,
"34306","5920-002089                               ","68","9",,"ARRESTOR ELECTRICAL SURGE 10KA","false","0","3","9","7","MISC-4576-110-002-66","23",,"34","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","2021-03-04 00:00:00","1001","2021-03-04 00:00:00","0.0","0.0",,"3","11",,,,"1.0","0"
"34307","2910-000007                               ","22","112",,"FUEL FILTER INSERT","false","0","3","9","2","P-1300640","31",,"128","          /          /          ","0",,"0","0","0.0","12","1900-01-01 00:00:00","0",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","156.0","156.0","8","3","0",,,,"2.0","0"
"34308","6240-013837","46","110",,"BULB 12V 10W","false","2","2","9","2","146348","137",,"14","BIN 1  G3","223","15","0","352","0.0",,"2020-04-01 00:00:00",,,,"2016-01-18 11:56:22","174","2020-04-01 00:00:00","0.0","0.0",,"2","10","1","142721",,"1.0","0"
"34309","6680- 010746                              ","46","109",,"SPEEDOMETER ASSY WITH BULB (NEW MODEL)","false","0","3","9","2","147770/B ISPL","71",,"14","          /          /          ","0","31","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34310","5310-252921                               ","46","110",,"TAB WASHER","false","0","3","9","2","570247","84",,"14","          /          /          ","0","2","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34311","570246","46","110",,"NUT SLEEVE GEAR","false","2","3","9","2",,"184","MC RE 350CC (1.2) Pg- ","14",,"1000018","2","0","292S","0.0",,"2016-08-22 00:00:00","0",,"1","2016-01-18 18:47:34","105","2016-08-22 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34312","B-1301703                                 ","48","113",,"14"" CLUTCH PLATE","false","0","3","9","2",,"04",,,"          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","4610.0","4210.0",,"0","0",,,,"1.0","0"
"34313","NK000090","108","122","90","PRESSURE ROLLER HP LJ 1505","false","2","3","9","1",,"-----",,"1",,,,"0",,"0.0",,"2019-02-07 00:00:00",,,,"2016-01-21 16:00:39","173","2019-02-07 00:00:00","338.0","338.0",,"3","0","1",,,"1.0","0"
"34315","NK000092","108","122","92","PRESSURE ROLLER HP LJ 1020","false","2","2","9","1",,"-----",,"1",,,,"0",,"0.0",,"2019-02-07 00:00:00",,,,"2016-01-21 16:01:17","173","2019-02-07 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34317","NK000094","69","11","94","AVR 3.5 KVA ","false","2","2","9","1",,"------",,"108",,,,"0",,"0.0",,"2022-09-19 00:00:00","0",,,"2016-01-21 16:02:30","233","2022-09-19 00:00:00","13334.0","13334.0",,"1","0","1",,,"1.0","0"
"34318","NK000095","108","122","95","SCANNER ASSY HP 1505","false","2","2","9","1",,"49",,"1",,,,"0",,"0.0",,"2020-03-18 00:00:00",,,,"2016-01-21 16:02:54","174","2020-03-18 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34319","5360-042503 (580139)                      ","46","1",,"SPRING REAR BRAKE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,,
"34320","5310-72-0064126                           ","48","1",,"LOCK PLATE FOR GROOVED NUT","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","0",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","80.0","80.0",,"3","0",,,,,
"34321","35500M80000                               ","144","46",,"LAMP ASSY FORNT FOG","false","0","1","9","2",,"11",,"121","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","2025-06-25 00:00:00","1001","2025-06-25 00:00:00","350.0","330.0","3","3","5",,,,"1.0","0"
"34322","NK000096","108","122","96","KEY BOARD WIRELESS","false","2","2","9","1",,"-----",,"1",,,,"0",,"0.0",,"2019-08-29 00:00:00",,,,"2016-01-21 17:44:13","173","2019-08-29 00:00:00","0.0","0.0",,"3","0","1",,,"1.0","0"
"34323","NK000097","108","122","97","OPC DRUM ","false","2","2","9","1",,"33",,"1",,,,"0",,"0.0",,"2021-11-24 00:00:00","0",,,"2016-01-22 10:40:36","174","2021-11-24 00:00:00","5448.0","5448.0",,"1","0","1",,,"1.0","0"
"34324","NK000098","108","122","98","CLEANING DRUM TOSHIBA","false","2","2","9","1",,"----",,"1",,,,"0",,"0.0",,"2019-02-07 00:00:00",,,,"2016-01-22 10:40:52","173","2019-02-07 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34325","NK000099","108","122","99","HEAT ROLLER","false","2","3","9","1",,"----",,"1",,,,"0",,"0.0",,"2019-02-09 00:00:00",,,,"2016-01-22 10:41:03","174","2019-02-09 00:00:00","4280.0","4280.0",,"2","1","1",,,"1.0","0"
"34326","07114-00605                               ","110","127","100","HOSE","false","0","3","9","2",,"16",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34327","07000-13025                               ","110","127","100","'O' RING","false","0","3","9","2",,"05",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","300.0","300.0",,"0","0",,,,"1.0","0"
"34328","06120-02520                               ","110","127","100","BEARING","false","0","3","9","2",,"06",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34329","07000-13035                               ","110","127","100","'O' RING","false","0","3","9","2",,"07",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","305.0","305.0",,"0","0",,,,"1.0","0"
"34330","132719                                    ","110","127","100","PLATE UPPER AND LOWER","false","0","3","9","2",,"01",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34331","170-10-11460                              ","110","127","100","ROLLER","false","0","3","9","2",,"02",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","235.0","235.0",,"0","0",,,,"1.0","0"
"34332","500364                                    ","110","127","100","LOCK PLATE","false","0","3","9","2",,"03",,"506","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34337","NK000103                                  ","69","72","103","DIODE","false","0","3","9","2",,"57",,"29","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","375.0","335.0",,"0","0",,,,"1.0","0"
"34338","22100-M-64B11","42","45","104","COVER CLUTCH (ESTEEM)","false","2","3","9","2",,"103",,"121",,"2272",,"0",,"0.0",,"2018-04-10 00:00:00",,,,"2016-01-22 11:33:52","173","2018-04-10 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34339","5920-000542","68","11",,"FUSE HOLDER DC 15A","false","2","2","9","2",,"18",,"900",,"4018",,"0",,"0.0",,"2019-02-18 00:00:00",,,,"2016-01-22 12:26:54","174","2019-02-18 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34340","5920-001041","68","11",,"FUSE HOLDER AC/DC 36A","false","2","2","9","2",,"54",,"29",,"4018",,"0",,"0.0",,"2019-02-18 00:00:00",,,,"2016-01-22 12:27:30","173","2019-02-18 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34341","IXB-3196","68","123",,"KNOB FOR SWITCH","false","2","2","9","2",,"-----",,"29",,"4018",,"0",,"0.0",,"2019-02-09 00:00:00",,,,"2016-01-22 12:27:48","174","2019-02-09 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34342","IXB-3195","68","11",,"KNOB FOR SWITCH","false","2","2","9","2",,"79",,"29",,"4018",,"0",,"0.0",,"2019-02-18 00:00:00",,,,"2016-01-22 12:28:04","173","2019-02-18 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34343","ND-6625-002406                            ","79","1",,"VOLTMETER DC MC 0.150V 64 MM ROUND FLUSH","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,,
"34344","IZD-1163                                  ","79","11",,"AMPMETER 30-0-30A, FLUSH MAKE II","false","0","3","9","2",,"09",,"1082","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"1.0","0"
"34346","NK000106","108","122","106","CABLE CAT 6 D-LINK","false","2","2","8","2",,"----",,"1",,,,"0",,"0.0",,"2019-02-09 00:00:00",,,,"2016-01-25 12:01:52","174","2019-02-09 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34347","IXC-RH-001220220026","69","123",,"CONNE FUEL PIPE PUMP TO FILTER","false","2","2","9","2",,"-----",,"29",,"4018",,"0",,"0.0",,"2019-02-09 00:00:00",,,,"2016-01-25 15:09:37","174","2019-02-09 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34348","IXC-RH-00126220114","69","11",,"CONNECTION FUEL COMPLETE FILTER","false","2","2","9","2",,"100",,"29",,"4018",,"0",,"0.0",,"2019-02-18 00:00:00",,,,"2016-01-25 15:10:28","173","2019-02-18 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34349","IXC-LUC-26251321                          ","69","11",,"SET BRUSH FOR STARTER","false","0","3","9","2",,"74",,"29","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"34350","130-940-010-174","50","81",,"FRONT WIND SHIELD GLASS","false","2","3","9","2",,"------",,"690",,"3929","80","0","1644","0.0",,"2019-02-07 00:00:00",,,,"2016-01-27 16:46:14","173","2019-02-07 00:00:00","0.0","0.0",,"2","0","1",,,"1.0","0"
"34351","41201-KVH-760                             ","35","39",,"SPROCKET  FINAL DRIVEN (43T)","false","0","3","9","2",,"32",,"13","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"34352","23801-178-000                             ","35","39",,"SPROCKET DRIVE (14T)","false","0","3","9","2",,"15",,"13","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"1.0","0"
"34354","5945-007533/P-1300522                     ","94","1",,"SOLENOID ELECTRICAL/SOLENOID","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","3","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,,
